USER_ID,SUBSCRIPTION_ID,NEW_PAID_SUBSCRIPTION_DATE,TRIAL_DURATION_DAYS,SUBSCRIPTION_TIER,SUBSCRIPTION_SOURCE,SUBSCRIPTION_PROVIDER,SUBSCRIPTION_AFFILIATE,AGE,GENDER_IDENTITY,COUNTRY,REGION_TYPE_LEVEL_1,REGION_TYPE_LEVEL_2,CLASS_FORMAT_PREFERENCE,CLASS_INTENSITY_PREFERENCE,CLASS_PER_WEEK_GOAL,DANCE_LEVEL_PREFERENCE,FITNESS_GOAL_PREFERENCE,MOTIVATING_FACTORS,MUSIC_PREFERENCE,APP_VERSION,DEVICE_OPERATING_SYSTEM,DEVICE_MANUFACTURER,DEVICE_BRAND,DEVICE_MODEL,APP_INSTALL_TO_PAID_SUBSCRIPTION_DAYS,NO_VIDEO_STARTED_30D,NO_VIDEO_WATCHED_30D,AVG_VIDEO_WATCHED_PERCENTAGE_30D,AVG_VIDEO_LENGTH_MIN_30D,PAID_SUBSCRIPTION_DURATION_DAYS,PAID_SUBSCRIPTION_CHURN_30D
4286401,da63f7ba-62e9-4d77-a5de-a8882a8427ce,2025-11-20,7,Annual,Web,Stripe,,55-64,male,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Intermediate,,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-S936u,7,0,0,0,0,3,1
4280347,b0977372-316a-4932-96f3-c23a25a92733,2025-11-16,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Ipad6,3",7,1,1,0.9997,50.116666667,7,1
4287433,41ebf135-984a-4419-b985-6c792b82b149,2025-11-20,7,Annual,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Beginner,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""House"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone16,1",7,0,0,0,0,3,1
4296900,debcc1e3-a966-40df-8c9f-277da223da0d,2025-11-19,0,Monthly,App,Google,,45-54,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",,Intermediate,Have some fun,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Electronic"",
  ""Hip Hop"",
  ""Merengue"",
  ""Salsa""
]",3.14.0,Android,Google,Google,Pixel 6a,0,5,2,0.997,13.916666667,4,1
4302599,d16adf29-8a90-4be1-8a47-d68d9c7868d7,2025-11-22,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,,3.14.0,Android,Google,Google,Pixel 8,0,2,2,1,21.316666667,1,1
1861973,d07d6a7d-75cd-4717-a8d7-40f8f7a74457,2025-11-22,0,Monthly,App,Apple,,,,Colombia,Rest of the World,LATAM,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggae"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone11,8",345,8,0,0,23.116666667,1,1
4294029,235e39e8-56f6-46a6-a471-77e7ced51569,2025-11-17,0,Monthly,App,Apple,,25-34,female,Colombia,Rest of the World,LATAM,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton""
]",6,iOS,Apple,Apple,"Iphone16,1",0,3,0,0,27.083333333,6,1
4289582,2d85f535-ed3e-484e-a623-c8d5b94402d4,2025-11-22,7,Annual,Web,Stripe,,25-34,female,Switzerland,Rest of the World,Europe,,"[
  ""Medium""
]",7,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Xiaomi,Redmi,2405crpfdg,7,0,0,0,0,1,1
4302833,6132ff60-ac64-4712-a3e8-63494de28ffc,2025-11-22,0,Monthly,App,Google,,25-34,female,Australia,Rest of the World,APAC (excl. India),,"[
  ""Medium"",
  ""Low""
]",2,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-X710,6,1,1,0.9988,13.916666667,1,1
4301828,9092ffc8-b492-467c-aac3-d301a6f5eaf6,2025-11-22,0,Monthly,Web,Stripe,,25-34,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone14,7",0,1,0,0,13.916666667,1,1
4271647,c2034583-badd-4edc-a2a4-47f5c294be8c,2025-11-11,7,Annual,Web,Stripe,,45-54,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,7",7,1,1,0.994,13.916666667,12,1
4275477,ff269921-795b-4c60-9e24-b76a8c611b96,2025-11-13,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",4,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,1",7,0,0,0,0,10,1
4188927,ce13ebc4-bdcb-4cbe-8a57-75e369131a4f,2025-11-19,0,Monthly,App,Google,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",2,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Reggaeton""
]",3.13.1,Android,Samsung,Samsung,Sm-N981u,0,1,1,1,13.916666667,4,1
4257729,98095b23-364b-48de-a4f4-9228dadfce59,2025-11-13,7,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Electronic"",
  ""Merengue"",
  ""Pop"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone17,3",7,0,0,0,0,10,1
758886,da6f0801-e6fe-42f2-a232-a79a4bd5111f,2025-11-10,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,8,1
2144657,cfe587b8-4e9c-43c6-8e08-a37c4a95bbd0,2025-11-08,7,Annual,Web,Stripe,,25-34,female,United Arab Emirates,Rest of the World,ME-A,,"[
  ""High""
]",4,Advanced,Have some fun,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Xiaomi,Xiaomi,25010pn30g,7,8,2,0.04375,28.030952381,15,1
3608553,37c1c0ca-7011-4454-a050-a3fed708e621,2025-11-12,0,Monthly,App,Apple,,,,Turkey,Rest of the World,Europe,,"[
  ""High""
]",7,Advanced,lose weight and tone,,"[
  ""Belly Dance"",
  ""Bollywood"",
  ""Cumbia"",
  ""Disco"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,3",301,5,1,0.9984,18.386111111,11,1
4227376,cebedc6f-b264-487a-8d0c-56e100a1e829,2025-11-10,30,Annual,Web,Stripe,Strand,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-S916u,30,0,0,0,0,13,1
4268551,c37123d0-c504-4862-ab31-e8d52676b1df,2025-11-09,7,Annual,Web,Stripe,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Ipad14,4",7,4,4,0.749875,19.870833333,14,1
4285632,8e68e2a8-720f-4198-8a2d-e4333424de77,2025-11-15,0,Monthly,App,Google,,25-34,male,Spain,Rest of the World,Europe,,"[
  ""Medium"",
  ""High""
]",,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Oppo,Oppo,Cph2699,3,13,9,0.5774555556,23.752272727,8,1
4266760,a73da9f0-8608-4f90-a596-10a7ceac2c9c,2025-11-08,7,Annual,App,Google,,45-54,male,Israel,Rest of the World,ME-A,,"[
  ""Medium""
]",,Beginner,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-A525f,7,0,0,0,0,15,1
4269448,470da70e-3fc7-495f-a503-3d8de56c701e,2025-11-10,7,Annual,App,Apple,,55-64,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",5,Intermediate,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone15,4",7,14,11,0.9645545455,29.544666667,13,1
4290896,76e8bc72-5246-4b12-b869-3d8f9fad298f,2025-11-15,0,Monthly,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",4,Intermediate,,,"[
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,5",0,11,9,0.5726777778,24.681666667,8,1
4210492,de19a8e5-b57b-4f8b-925c-40845a512763,2025-11-08,0,Monthly,App,Google,,45-54,female,Sweden,Rest of the World,Europe,,"[
  ""Low""
]",,Beginner,Have some fun,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-A166b,41,13,6,0.1242833333,38.192592593,15,1
293705,c347d7f4-2555-4cc4-934c-0698bd56c4c8,2025-11-16,0,Monthly,App,Apple,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",2,Intermediate,Have some fun,,,2,iOS,Apple,Apple,"Iphone14,7",0,1,0,0,32.416666667,7,1
4210864,d0dba55b-e859-4a43-8151-4686e50dbb2d,2025-11-10,0,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Intermediate,lose weight and tone,,,2,iOS,Apple,Apple,"Iphone14,2",43,9,8,0.9998,31.18627451,13,1
4275749,a2f35288-ce26-4a20-a356-0882c3d42f96,2025-11-13,7,Annual,App,Google,,18-24,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium"",
  ""High"",
  ""Low""
]",,,,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-A715f,7,13,2,1,42.578888889,10,1
4285290,90018ca9-367c-4ea3-83b8-0ffd168a10e2,2025-11-19,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone17,5",7,1,2,0.8537,38.138888889,4,1
4301038,a852fe5a-a5be-4bcb-8ffc-9921d6bfa27e,2025-11-22,0,Monthly,App,Google,,45-54,female,Brazil,Rest of the World,LATAM,,"[
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",3.14.0,Android,Xiaomi,Poco,23122pcd1g,1,6,6,0.8333333333,20.961111111,1,1
4278484,6c28136c-e883-4aff-820f-0c474987ae06,2025-11-15,7,Annual,Web,Stripe,,45-54,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone14,5",7,0,0,0,0,8,1
4287024,9fc4cca8-e56c-46a7-9bbf-d15c06aca405,2025-11-15,0,Monthly,Web,Stripe,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",2,Advanced,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone13,1",0,2,1,0.5788,40.761111111,8,1
3707620,5028329b-f433-4525-8923-da19d7639ebb,2025-11-14,0,Monthly,App,Apple,,,,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Intermediate,lose weight and tone,,"[
  ""House""
]",2,iOS,Apple,Apple,"Iphone14,3",275,0,0,0,0,9,1
4294754,efa603a8-38b3-4269-a5e5-43e15833cdbc,2025-11-17,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone17,2",0,1,0,0,13.916666667,6,1
4282210,20e0c23b-639b-4c04-9338-3689b863662d,2025-11-18,7,Annual,App,Apple,,35-44,female,Germany,Rest of the World,Europe,,"[
  ""Medium""
]",2,Beginner,Have some fun,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone12,1",8,2,2,1,32.258333333,5,1
4297485,d5bb5ce1-e4cf-4f39-9c5a-cff723e47579,2025-11-19,0,Monthly,App,Apple,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Chill Out"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone15,4",,2,1,0.9569,20.083333333,4,1
4289947,19df133b-502c-497d-9752-15cdfa75cc6b,2025-11-22,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,,6,iOS,Apple,Apple,"Iphone18,2",7,0,0,0,0,1,1
4302851,5798474e-7f0d-4eaa-9dbb-7aad18ffa513,2025-11-22,0,Monthly,App,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Cumbia"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone15,4",0,1,1,0.9984,20.55,1,1
4000961,3b087d21-fae5-4ef9-8fda-941275c291aa,2025-11-22,0,Annual,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,reduce stress,,"[
  ""Afro Rhythms"",
  ""Afrobeats"",
  ""Alternative"",
  ""Bachata"",
  ""Bhangra"",
  ""Bollywood"",
  ""Brazilian Rhythms"",
  ""Broadway"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Funk"",
  ""Hip Hop"",
  ""House"",
  ""K-Pop"",
  ""Merengue"",
  ""Other"",
  ""Pop"",
  ""Reggae"",
  ""Reggaeton"",
  ""Rock"",
  ""Salsa"",
  ""Soca"",
  ""Techno"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-S911u,165,0,0,0,0,1,1
4286507,75603546-3c6d-4713-8677-1663e5b64fbd,2025-11-13,0,Annual,App,Google,,18-24,female,India,Rest of the World,India,,"[
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Chill Out"",
  ""Hip Hop"",
  ""Pop""
]",3.13.1,Android,Oppo,Oppo,Cph2127,0,9,9,0.8405777778,29.894444444,10,1
4291799,51e00090-3ff9-49b6-a8f5-0e539aaada0c,2025-11-16,0,Monthly,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Cumbia"",
  ""Disco"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone15,3",0,0,0,0,0,7,1
3334565,0f53e522-2ec7-41aa-9d69-deae0350faef,2025-11-17,7,Annual,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Afrobeats"",
  ""Hip Hop"",
  ""Pop"",
  ""R&B"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,3",403,1,1,1,28.35,6,1
2887130,df69a03d-cad4-4c31-b011-ff9af6cc829e,2025-11-10,0,Annual,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,In Person & Virtual Classes,"[
  ""Medium""
]",2,Beginner,lose weight and tone,"[
  ""Finding local classes I love"",
  ""Taking classes at home"",
  ""Tracking activity streaks"",
  ""Receiving class reminders""
]","[
  ""Alternative"",
  ""Bollywood"",
  ""Cumbia"",
  ""Disco"",
  ""Funk"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggae"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Oneplus,Oneplus,Le2117,625,0,0,0,0,13,1
3331871,63803dd1-0c03-451e-a11d-1e4e1f472c24,2025-11-18,0,Monthly,Web,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Belly Dance"",
  ""Bollywood"",
  ""Hip Hop"",
  ""Pop"",
  ""R&B"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,1",405,0,0,0,0,5,1
4280025,5124ead6-1ae6-4afd-8806-c62754c3518c,2025-11-09,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone15,3",0,1,0,0,30,14,1
2991359,290012f3-3b8f-4e09-a035-93843d335e3f,2025-11-15,7,Monthly,App,Apple,,,,Turkey,Rest of the World,Europe,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,,2,iOS,Apple,Apple,"Iphone17,3",563,5,2,0.5,11.723809524,8,1
4277790,5757230d-2a2c-43a9-b446-bb77089bac82,2025-11-15,7,Annual,App,Apple,,35-44,female,Germany,Rest of the World,Europe,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,5",7,0,0,0,0,8,1
3528717,06446bd5-2292-45b0-b2d8-2bf8cb892717,2025-11-22,7,Annual,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Intermediate,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Reggaeton""
]",6,iOS,Apple,Apple,"Iphone17,2",7,2,2,0.54065,18.483333333,1,1
2430007,b4d8246e-e445-42fb-983d-cad52de2f86b,2025-11-12,0,Monthly,App,Apple,,,,Uruguay,Rest of the World,LATAM,,"[
  ""Medium""
]",4,Advanced,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-G998b,509,4,4,0.63945,24.258333333,11,1
4266427,210a12e4-d743-4439-b5e7-dbd64deb90eb,2025-11-08,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,7",7,0,0,0,0,15,1
2770161,30e7c0b7-42bd-47e8-8c40-b7c2dd95d817,2025-11-12,14,Monthly,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,Virtual Classes,"[
  ""Medium""
]",2,Intermediate,,,"[
  ""Afrobeats"",
  ""Alternative"",
  ""Bachata"",
  ""Belly Dance"",
  ""Bhangra"",
  ""Blues"",
  ""Bollywood"",
  ""Broadway"",
  ""Country"",
  ""Cumbia"",
  ""Disco"",
  ""Funk"",
  ""Hip Hop"",
  ""House"",
  ""K-Pop"",
  ""Merengue"",
  ""Other"",
  ""Pop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Rock"",
  ""Salsa"",
  ""Soca""
]",2,iOS,Apple,Apple,"Iphone16,2",596,2,1,0,13.333333333,11,1
4276807,4ec8139b-4c4a-477a-871e-5a22a44d076e,2025-11-14,7,Annual,Web,Stripe,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",,Intermediate,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Salsa"",
  ""World Rhythms""
]",3.13.1,Android,Motorola,Motorola,Moto G 5g - 2023,7,1,1,0.0883,52.683333333,9,1
4277774,db0e8802-d526-461f-a71e-935758839bb7,2025-11-15,7,Annual,App,Apple,,35-44,female,Ireland,Rest of the World,Europe,,,2,Intermediate,,,,6,iOS,Apple,Apple,"Iphone12,1",7,0,0,0,0,8,1
4278817,13392966-7a1d-4ea0-a073-50bec679419b,2025-11-08,0,Monthly,App,Google,,35-44,female,Indonesia,Rest of the World,APAC (excl. India),,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""World Rhythms""
]",,,,,,,3,3,0.6666666667,21.844444444,15,1
4292602,05c0a567-99a4-480e-95b4-45c908cd91c6,2025-11-16,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",6,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone17,2",0,16,10,0.56829,25.7625,7,1
4246762,e675c60e-25e3-49e1-bfb2-28a8735f6a90,2025-11-18,7,Annual,App,Google,,35-44,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Cumbia"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-G998u,30,7,3,0.5465,46.658333333,5,1
3891256,346d6899-6aaa-4a12-ba03-ba958de77c9f,2025-11-18,7,Annual,Web,Stripe,,25-34,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,7",7,0,0,0,0,5,1
4143435,e2a9fe7f-9d44-4229-9dbf-b16f87602e3b,2025-11-15,7,Annual,App,Google,,35-44,female,France,Rest of the World,Europe,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-A145r,85,4,2,0.9987,19.333333333,8,1
